status,cz_title,en_title,year,episode_count,categories,sample_video_id,sample_url,sample_title,reason,closest_db_match
missing,Oda nobuna no yabou -12,,,12,serialy-cz-sk-titulky,9100,https://online.sktorrent.eu/video/9100/oda-nobuna-no-yabou-12,Oda nobuna no yabou -12,"no episode link, no title match",
missing,Maoyuu Maou Yuusha -12,,,12,serialy-cz-sk-titulky,9085,https://online.sktorrent.eu/video/9085/maoyuu-maou-yuusha-12,Maoyuu Maou Yuusha -12,"no episode link, no title match",
missing,Sewayaki Kitsune no Senko-san -12,,,12,serialy-cz-sk-titulky,8839,https://online.sktorrent.eu/video/8839/sewayaki-kitsune-no-senko-san-12,Sewayaki Kitsune no Senko-san -12,"no episode link, no title match",
missing,Monster-musume-no-iru-nichijou -12,,,12,serialy-cz-sk-titulky,8585,https://online.sktorrent.eu/video/8585/monster-musume-no-iru-nichijou-12,Monster-musume-no-iru-nichijou -12,"no episode link, no title match",
missing,Shinmai Maou no Testament -12,,,12,serialy-cz-sk-titulky,8567,https://online.sktorrent.eu/video/8567/shinmai-maou-no-testament-12,Shinmai Maou no Testament -12,"no episode link, no title match",
missing,Rokudenashi_Majutsu_Koushi_to_Akashic_Records-12,,,12,serialy-cz-sk-titulky,8476,https://online.sktorrent.eu/video/8476/rokudenashi-majutsu-koushi-to-akashic-records-12,Rokudenashi_Majutsu_Koushi_to_Akashic_Records-12,"no episode link, no title match",
missing,Renai  Boukun-12,,,12,serialy-cz-sk-titulky,8464,https://online.sktorrent.eu/video/8464/renai-boukun-12,Renai  Boukun-12,"no episode link, no title match",
missing,Outbreak Company -12,,,12,serialy-cz-sk-titulky,8451,https://online.sktorrent.eu/video/8451/outbreak-company-12,Outbreak Company -12,"no episode link, no title match",
missing,Kore-Wa-Zombie-Desuka-Of-The-Dead -11-ova,,,12,serialy-cz-sk-titulky,8435,https://online.sktorrent.eu/video/8435/kore-wa-zombie-desuka-of-the-dead-11-ova,Kore-Wa-Zombie-Desuka-Of-The-Dead -11-ova,"no episode link, no title match",
missing,Kore_wa_Zombie_desuka -12,,,12,serialy-cz-sk-titulky,8410,https://online.sktorrent.eu/video/8410/kore-wa-zombie-desuka-12,Kore_wa_Zombie_desuka -12,"no episode link, no title match",
missing,Isekai Maou to Shoukan Shoujo no Dorei Majutsu -12,,,12,serialy-cz-sk-titulky,8326,https://online.sktorrent.eu/video/8326/isekai-maou-to-shoukan-shoujo-no-dorei-majutsu-12,Isekai Maou to Shoukan Shoujo no Dorei Majutsu -12,"no episode link, no title match",
missing,Ichiban Ushiro no Daimaou -12,,,12,serialy-cz-sk-titulky,8302,https://online.sktorrent.eu/video/8302/ichiban-ushiro-no-daimaou-12,Ichiban Ushiro no Daimaou -12,"no episode link, no title match",
missing,Neskrotné srdce - 159 díl,,,11,serialy-cz-sk,54637,https://online.sktorrent.eu/video/54637/neskrotné-srdce-159-díl,Neskrotné srdce - 159 díl,"no episode link, no title match",
missing,Neskrotné srdce - 149 díl,,,11,serialy-cz-sk,54329,https://online.sktorrent.eu/video/54329/neskrotné-srdce-149-díl,Neskrotné srdce - 149 díl,"no episode link, no title match",
missing,Neskrotné srdce - 139 díl,,,11,serialy-cz-sk,53832,https://online.sktorrent.eu/video/53832/neskrotné-srdce-139-díl,Neskrotné srdce - 139 díl,"no episode link, no title match",
missing,Neskrotné srdce - 119 díl,,,11,serialy-cz-sk,53186,https://online.sktorrent.eu/video/53186/neskrotné-srdce-119-díl,Neskrotné srdce - 119 díl,"no episode link, no title match",
missing,Neskrotné srdce - 99 díl,,,11,serialy-cz-sk,52614,https://online.sktorrent.eu/video/52614/neskrotné-srdce-99-díl,Neskrotné srdce - 99 díl,"no episode link, no title match",
missing,Neskrotné srdce - 89 díl,,,11,serialy-cz-sk,52338,https://online.sktorrent.eu/video/52338/neskrotné-srdce-89-díl,Neskrotné srdce - 89 díl,"no episode link, no title match",
missing,Neskrotné srdce - 79 díl,,,11,serialy-cz-sk,51986,https://online.sktorrent.eu/video/51986/neskrotné-srdce-79-díl,Neskrotné srdce - 79 díl,"no episode link, no title match",
missing,Neskrotné srdce - 69 díl,,,11,serialy-cz-sk,51780,https://online.sktorrent.eu/video/51780/neskrotné-srdce-69-díl,Neskrotné srdce - 69 díl,"no episode link, no title match",
missing,Neskrotné srdce - 59 díl,,,11,serialy-cz-sk,51641,https://online.sktorrent.eu/video/51641/neskrotné-srdce-59-díl,Neskrotné srdce - 59 díl,"no episode link, no title match",
missing,Neskrotné srdce - 49 díl,,,11,serialy-cz-sk,51055,https://online.sktorrent.eu/video/51055/neskrotné-srdce-49-díl,Neskrotné srdce - 49 díl,"no episode link, no title match",
missing,Neskrotné srdce - 39 díl,,,11,serialy-cz-sk,50733,https://online.sktorrent.eu/video/50733/neskrotné-srdce-39-díl,Neskrotné srdce - 39 díl,"no episode link, no title match",
missing,Neskrotné srdce - 29 díl,,,11,serialy-cz-sk,50534,https://online.sktorrent.eu/video/50534/neskrotné-srdce-29-díl,Neskrotné srdce - 29 díl,"no episode link, no title match",
missing,Jak jsem přežil - 4.-Až kým nás smrť nerozdelí,,,11,serialy-cz-sk,47343,https://online.sktorrent.eu/video/47343/jak-jsem-přežil-12-dobrý-synček,Jak jsem přežil - 12.-Dobrý synček,"no episode link, no title match",
missing,Lovecraftova země 10,,,11,serialy-cz-sk,29397,https://online.sktorrent.eu/video/29397/lovecraftova-země-10,Lovecraftova země 10,"no episode link, no title match",
missing,Černí baroni - 11 díl,"Komedie Česko, 2004, 9 h 34 min",2004,11,serialy-cz-sk,19259,https://online.sktorrent.eu/video/19259/Černí-baroni-11-díl-komedie-Česko-2004-9-h-34-min-minutáž-49-53-min,"Černí baroni - 11 díl / Komedie Česko, 2004, 9 h 34 min (Minutáž: 49–53 min)","no episode link, no title match",
missing,Zmije,,1994,11,serialy-cz-sk,7008,https://online.sktorrent.eu/video/7008/zmije-s01e12-trnova-koruna-1994,Zmije-s01e12-trnova-koruna-1994,"no episode link, no title match",
missing,Zombieland Saga S02 -12,,,11,serialy-cz-sk-titulky,18402,https://online.sktorrent.eu/video/18402/zombieland-saga-s02-12,Zombieland Saga S02 -12,"no episode link, no title match",
missing,"Slime Taoshite 300-Nen, Shiranai Uchi Ni Level Max Ni Nattemashita -11",,,11,serialy-cz-sk-titulky,18247,https://online.sktorrent.eu/video/18247/slime-taoshite-300-nen-shiranai-uchi-ni-level-max-ni-nattemashita-11,"Slime Taoshite 300-Nen, Shiranai Uchi Ni Level Max Ni Nattemashita -11","no episode link, no title match",
missing,Plunderer 13 cz,,,11,serialy-cz-sk-titulky,13706,https://online.sktorrent.eu/video/13706/plunderer-13-cz-oprava,Plunderer 13 cz (OPRAVA),"no episode link, no title match",
missing,Strike the blood III -10,,,11,serialy-cz-sk-titulky,11712,https://online.sktorrent.eu/video/11712/strike-the-blood-iii-10,Strike the blood III -10,"no episode link, no title match",
missing,Boku No Kanojo Ga Majimesugiru Sho-Bitch Na Ken -10,,,11,serialy-cz-sk-titulky,10223,https://online.sktorrent.eu/video/10223/boku-no-kanojo-ga-majimesugiru-sho-bitch-na-ken-10,Boku No Kanojo Ga Majimesugiru Sho-Bitch Na Ken -10,"no episode link, no title match",
missing,"Policajti z předměstí 13-Byl pozdní večer, první máj",,,10,serialy-cz-sk,57574,https://online.sktorrent.eu/video/57574/policajti-z-předměstí-19-poslední-opravdový-chlap,Policajti z předměstí 19- Poslední opravdový chlap,"no episode link, no title match",
missing,Ratolesti,,,10,serialy-cz-sk,54403,https://online.sktorrent.eu/video/54403/ratolesti-s01e10-cz,Ratolesti S01E10 (CZ),"no episode link, no title match",
missing,Neskrotné srdce - 129 díl,,,10,serialy-cz-sk,53519,https://online.sktorrent.eu/video/53519/neskrotné-srdce-129-díl,Neskrotné srdce - 129 díl,"no episode link, no title match",
missing,Neskrotné srdce - 109 díl,,,10,serialy-cz-sk,52845,https://online.sktorrent.eu/video/52845/neskrotné-srdce-109-díl,Neskrotné srdce - 109 díl,"no episode link, no title match",
missing,Monstrum - Příběh Jeffreyho Dahmera,The Jeffrey Dahmer Story,,10,serialy-cz-sk,52161,https://online.sktorrent.eu/video/52161/monstrum-příběh-jeffreyho-dahmera-the-jeffrey-dahmer-story-s01e10-cz,Monstrum - Příběh Jeffreyho Dahmera / The Jeffrey Dahmer Story / S01E10 CZ,"no episode link, no title match",
missing,Spoušť,Teurigeo,,10,serialy-cz-sk,48318,https://online.sktorrent.eu/video/48318/spoušť-teurigeo-s01e10,Spoušť / Teurigeo S01E10,"no episode link, no title match",
missing,Svätý Max,,,10,serialy-cz-sk,47924,https://online.sktorrent.eu/video/47924/svätý-max-s01e09-a-odpusť-nám-naše-viny,Svätý Max S01E09 - A odpusť nám naše viny,"no episode link, no title match",
missing,Black Lagoon - 15. epizóda - Cirkus hrůzy z Roanapuru,,,10,"serialy-cz-sk,serialy-cz-sk-titulky",42183,https://online.sktorrent.eu/video/42183/black-lagoon-15-epizóda-cirkus-hrůzy-z-roanapuru,Black Lagoon - 15. epizóda - Cirkus hrůzy z Roanapuru,"no episode link, no title match",
missing,Velka vlastenecka valka 1978 19.dil,,1978,10,serialy-cz-sk,39465,https://online.sktorrent.eu/video/39465/velka-vlastenecka-valka-1978-19-dil,Velka vlastenecka valka 1978 19.dil,"no episode link, no title match",
missing,Protiúder,,,10,serialy-cz-sk,36167,https://online.sktorrent.eu/video/36167/protiúder-06x10,Protiúder.06x10,"no episode link, no title match",
missing,Protiúder 5 - 10,,,10,serialy-cz-sk,36143,https://online.sktorrent.eu/video/36143/protiúder-5-10,Protiúder 5 - 10,"no episode link, no title match",
missing,Protiúder - Stín války 4 - 10,,,10,serialy-cz-sk,36131,https://online.sktorrent.eu/video/36131/protiúder-stín-války-4-10,Protiúder - Stín války 4 - 10,"no episode link, no title match",
missing,Protiuder_S01_E01+ 02_CZ,,,10,serialy-cz-sk,36110,https://online.sktorrent.eu/video/36110/protiuder-s01-e09-10-cz,Protiuder_S01_E09+10_CZ,"no episode link, no title match",
missing,Proč bychom se netopili 03. Tajemná žebrovka,,,10,serialy-cz-sk,35662,https://online.sktorrent.eu/video/35662/proč-bychom-se-netopili-10-poslední-plavba,Proč bychom se netopili 10. Poslední plavba,"no episode link, no title match",
missing,Spartakus: Válka zatracených,,2013,10,serialy-cz-sk,35585,https://online.sktorrent.eu/video/35585/spartakus-válka-zatracených-s03e10-2013-cz,Spartakus: Válka zatracených (S03E10) (2013) (CZ),"no episode link, no title match",
missing,Spartakus: Pomsta,,2012,10,serialy-cz-sk,35575,https://online.sktorrent.eu/video/35575/spartakus-pomsta-s02e10-2012-cz,Spartakus: Pomsta (S02E10) (2012) (CZ),"no episode link, no title match",
missing,Příšera ze starého Soulu,,,10,serialy-cz-sk,33980,https://online.sktorrent.eu/video/33980/příšera-ze-starého-soulu-s01e10-cz,Příšera ze starého Soulu s01e10 (cz),"no episode link, no title match",
missing,Nebe s.r.o. - Konec světa,Miracle Workers - End Times - Slavnosti Jima Carreyho,,10,serialy-cz-sk,33185,https://online.sktorrent.eu/video/33185/nebe-s-r-o-konec-světa-miracle-workers-end-times-konec-s04e10,Nebe s.r.o. - Konec světa / Miracle Workers - End Times -  Konec (S04E10),"no episode link, no title match",
missing,Django,,,10,serialy-cz-sk,33088,https://online.sktorrent.eu/video/33088/django-s01e10-cz,Django s01e10 (cz),"no episode link, no title match",
missing,Tlapky:Rubble a jeho parta,,,10,serialy-cz-sk,32586,https://online.sktorrent.eu/video/32586/tlapky-rubble-a-jeho-parta-s01e10,Tlapky:Rubble a jeho parta S01E10,"no episode link, no title match",
missing,Dreamzzz: Zkoušky pronásledovatelů snů,,,10,serialy-cz-sk,31150,https://online.sktorrent.eu/video/31150/dreamzzz-zkoušky-pronásledovatelů-snů-s01e10,Dreamzzz: Zkoušky pronásledovatelů snů S01E10,"no episode link, no title match",
missing,Carnival row,,,10,serialy-cz-sk,28753,https://online.sktorrent.eu/video/28753/carnival-row-s02e09-cz,Carnival row s02e09 cz,"no episode link, no title match",
missing,Panoptikum Města pražského,,1987,10,serialy-cz-sk,27297,https://online.sktorrent.eu/video/27297/panoptikum-města-pražského-1987-cz-10-laková-krabička-na-čaj,Panoptikum Města pražského (1987)(CZ) - 10.Laková krabička na čaj,"no episode link, no title match",
missing,Mister Mayfair - Epizoda 10,,,10,serialy-cz-sk,26409,https://online.sktorrent.eu/video/26409/mister-mayfair-epizoda-10-e10-cz,Mister Mayfair - Epizoda 10 (E10)(CZ),"no episode link, no title match",
missing,Škola vikingů,,,10,serialy-cz-sk,25664,https://online.sktorrent.eu/video/25664/Škola-vikingů-s01e10,Škola vikingů S01E10,"no episode link, no title match",
missing,Next - Složka č. 10,,,10,serialy-cz-sk,20030,https://online.sktorrent.eu/video/20030/next-složka-č-10-e10-cz,Next - Složka č. 10 (E10)(CZ),"no episode link, no title match",
missing,Bratrstvo neohrožených 01 - Válečný,Drama,2001,10,serialy-cz-sk,19300,https://online.sktorrent.eu/video/19300/bratrstvo-neohrožených-01-válečný-drama-historický-velká-británie-usa-2001-9-h-54-min-minutáž-49-70-min,"Bratrstvo neohrožených 01 - Válečný / Drama / Historický Velká Británie / USA, 2001, 9 h 54 min (Minutáž: 49–70 min)","no episode link, no title match",
missing,Wallace and Gromit's World of Inventions,,,10,serialy-cz-sk,16066,https://online.sktorrent.eu/video/16066/wallace-and-gromit-s-world-of-inventions-s01e10-cz,Wallace and Gromit&#039;s World of Inventions (S01E10)(CZ),"no episode link, no title match",
missing,Katerina Velika,Velikaja,,10,serialy-cz-sk,12322,https://online.sktorrent.eu/video/12322/katerina-velika-velikaja-s01e10-cz,Katerina Velika / Velikaja S01E10 (CZ),"no episode link, no title match",
missing,Satan přichází -10,,,10,serialy-cz-sk,11788,https://online.sktorrent.eu/video/11788/satan-přichází-10,Satan přichází -10,"no episode link, no title match",
missing,Memory of a Killer,2026 CZsub,2026,10,serialy-cz-sk-titulky,59136,https://online.sktorrent.eu/video/59136/memory-of-a-killer-s01e10-2026-czsub,Memory of a Killer / S01E10 / 2026 CZsub,"no episode link, no title match",
missing,Bad Monkey - Pochybná dohoda 2024,,2024,10,serialy-cz-sk-titulky,40565,https://online.sktorrent.eu/video/40565/bad-monkey-pochybná-dohoda-2024-s01e10-en,Bad Monkey - Pochybná dohoda 2024 S01E10 EN,"no episode link, no title match",
missing,Šógun,Shōgun,,10,serialy-cz-sk-titulky,36337,https://online.sktorrent.eu/video/36337/Šógun-shōgun-s01e10,Šógun / Shōgun S01E10,"no episode link, no title match",
missing,Emigracja XD: Sezon 1 - Odcinek10,,,10,serialy-cz-sk-titulky,29846,https://online.sktorrent.eu/video/29846/emigracja-xd-sezon-1-odcinek10,Emigracja XD: Sezon 1 - Odcinek10,"no episode link, no title match",
missing,Isekai Maou To Shoukan Shoujo No Dorei Majutsu S2 - 10,,,10,serialy-cz-sk-titulky,18105,https://online.sktorrent.eu/video/18105/isekai-maou-to-shoukan-shoujo-no-dorei-majutsu-s2-10,Isekai Maou To Shoukan Shoujo No Dorei Majutsu S2 - 10,"no episode link, no title match",
missing,Haiyore! Nyaruko-san W -10,,,10,serialy-cz-sk-titulky,17748,https://online.sktorrent.eu/video/17748/haiyore-nyaruko-san-w-10,Haiyore! Nyaruko-san W -10,"no episode link, no title match",
missing,"Riverdale - Kapitola 17: Město, které se bálo západu slunce",,,10,serialy-cz-sk-titulky,17039,https://online.sktorrent.eu/video/17039/riverdale-kapitola-19-důkaz-s02e06,Riverdale - Kapitola 19: Důkaz (S02E06),"no episode link, no title match",
missing,Dealer,"Caïd - Komu se nelení, tomu se zelení",2021,10,serialy-cz-sk-titulky,16529,https://online.sktorrent.eu/video/16529/dealer-caïd-Šéf-e10-2021,Dealer / Caïd - Šéf (E10) (2021),"no episode link, no title match",
missing,White Lines - Epizode 10,,2020,10,serialy-cz-sk-titulky,10893,https://online.sktorrent.eu/video/10893/white-lines-epizode-10-2020,White Lines - Epizode 10 (2020),"no episode link, no title match",
missing,Grisaia no Rakuen -10,,,10,serialy-cz-sk-titulky,9518,https://online.sktorrent.eu/video/9518/grisaia-no-rakuen-10,Grisaia no Rakuen -10,"no episode link, no title match",
missing,Shinmai Maou no Testament Burst -10,,,10,serialy-cz-sk-titulky,8598,https://online.sktorrent.eu/video/8598/shinmai-maou-no-testament-burst-10,Shinmai Maou no Testament Burst -10,"no episode link, no title match",
missing,Neskrotné Srdce - 167 díl - Finále,,,9,serialy-cz-sk,54817,https://online.sktorrent.eu/video/54817/neskrotné-srdce-167-díl-finále,Neskrotné Srdce - 167 díl - Finále,"no episode link, no title match",
missing,Velké sedlo-E04 Kroužkování,,,9,serialy-cz-sk,49121,https://online.sktorrent.eu/video/49121/velké-sedlo-e09-povodeň,Velké sedlo-E09 Povodeň,"no episode link, no title match",
missing,Správná posádka 1983,,1983,9,serialy-cz-sk,46591,https://online.sktorrent.eu/video/46591/správná-posádka-1983,Správná posádka 1983,"no episode link, no title match",
missing,Monstrum - Pribeh Lylea a Erika Menendezovych E09,,,9,serialy-cz-sk,39548,https://online.sktorrent.eu/video/39548/monstrum-pribeh-lylea-a-erika-menendezovych-e09,Monstrum - Pribeh Lylea a Erika Menendezovych E09,"no episode link, no title match",
missing,Žena za pultem 4 - Příběh řeznice Lady a skladníka Oskara,,,9,serialy-cz-sk,36278,https://online.sktorrent.eu/video/36278/Žena-za-pultem-9-příběh-důchodkyně,Žena za pultem 9 - Příběh důchodkyně,"no episode link, no title match",
missing,Protiúder 3 - 9.- Odplata,,,9,serialy-cz-sk,36119,https://online.sktorrent.eu/video/36119/protiúder-3-9-odplata,Protiúder 3 - 9.- Odplata,"no episode link, no title match",
missing,Paragrafy na kolech 4 Střepy pro štěstí,,1989,9,serialy-cz-sk,27595,https://online.sktorrent.eu/video/27595/paragrafy-na-kolech-6-fígl-1984-1989-cz,Paragrafy na kolech 6 Fígl (1984 - 1989)(CZ),"no episode link, no title match",
missing,Hříšní lidé města pražského,,1968,9,serialy-cz-sk,27278,https://online.sktorrent.eu/video/27278/hříšní-lidé-města-pražského-1968-cz-09-turecké-náušnice,Hříšní lidé města pražského (1968)(CZ) - 09.Turecké náušnice,"no episode link, no title match",
missing,Neskutečná Anna,Inventing Anna,,9,"serialy-cz-sk,serialy-cz-sk-titulky",22013,https://online.sktorrent.eu/video/22013/neskutečná-anna-inventing-anna-s01e09-cz,Neskutečná Anna/Inventing Anna (S01E09) (CZ),"no episode link, no title match",
